LOCALITY_ID,LOCALITY_NAME,LOCALITY_TYPE,POSTCODE,STATE,SA2_CODE_2021,SA2_NAME_2021
loc9972b6bde701,HOMEBUSH,GAZETTED LOCALITY,4740,QLD,312021357,Walkerston - Eton
loc9972b6bde701,NORTH ETON,ALIAS LOCALITY,4740,QLD,312021357,Walkerston - Eton
loc9972b6bde701,SUNNYSIDE,ALIAS LOCALITY,4740,QLD,312021357,Walkerston - Eton
loc9991f51af8a5,JOHNSONS HILL,GAZETTED LOCALITY,NA,QLD,308031212,Mount Morgan
loc99940e3ab66c,BLACKBUTT,GAZETTED LOCALITY,4314,QLD,319021509,Nanango
loc99940e3ab66c,BLACKBUTT (LGA CROWS NEST),ALIAS LOCALITY,4314,QLD,319021509,Nanango
loc99940e3ab66c,NANANGO,ALIAS LOCALITY,4314,QLD,319021509,Nanango
loc99ce1e746d98,PAULS POCKET,GAZETTED LOCALITY,4800,QLD,312031361,Proserpine
loc99db0f11fa7d,MANAPOURI,GAZETTED LOCALITY,4361,QLD,307031184,Clifton - Greenmount
loc99de080d1fc5,TRINITY PARK,GAZETTED LOCALITY,4879,QLD,306011142,Trinity Beach - Smithfield
loc99de080d1fc5,CAIRNS,ALIAS LOCALITY,4879,QLD,306011142,Trinity Beach - Smithfield
loc99de080d1fc5,TRINITY EAST,ALIAS LOCALITY,4879,QLD,306011142,Trinity Beach - Smithfield
loc9a2ad39e3d7e,MASIG ISLAND,GAZETTED LOCALITY,4875,QLD,315011402,Torres Strait Islands
loc9a2ad39e3d7e,YORKE ISLAND,ALIAS LOCALITY,4875,QLD,315011402,Torres Strait Islands
loc9a2bcc6fda0f,VERESDALE,GAZETTED LOCALITY,4285,QLD,311011305,Beaudesert
loc9a449ff7f5b4,TAROMEO,GAZETTED LOCALITY,4314,QLD,319021509,Nanango
loc9a4d0f770ec9,THREE RIVERS,GAZETTED LOCALITY,4824,QLD,315021406,Mount Isa Surrounds
loc9a4d0f770ec9,BELLMAN,ALIAS LOCALITY,4824,QLD,315021406,Mount Isa Surrounds
loc9a4d0f770ec9,BORTALA,ALIAS LOCALITY,4824,QLD,315021406,Mount Isa Surrounds
loc9a4d0f770ec9,CLONAGH,ALIAS LOCALITY,4824,QLD,315021406,Mount Isa Surrounds
loc9a4d0f770ec9,COOLULLAH,ALIAS LOCALITY,4824,QLD,315021406,Mount Isa Surrounds
loc9a4d0f770ec9,CUBBAROO,ALIAS LOCALITY,4824,QLD,315021406,Mount Isa Surrounds
loc9a4d0f770ec9,DOBBYN,ALIAS LOCALITY,4824,QLD,315021406,Mount Isa Surrounds
loc9a4d0f770ec9,GUNPOWDER,ALIAS LOCALITY,4824,QLD,315021406,Mount Isa Surrounds
loc9a4d0f770ec9,ILLISTRIN,ALIAS LOCALITY,4824,QLD,315021406,Mount Isa Surrounds
loc9a4d0f770ec9,KAJABBI,ALIAS LOCALITY,4824,QLD,315021406,Mount Isa Surrounds
loc9a4d0f770ec9,KINGFIELD,ALIAS LOCALITY,4824,QLD,315021406,Mount Isa Surrounds
loc9a4d0f770ec9,MOUNT FOX,ALIAS LOCALITY,4824,QLD,315021406,Mount Isa Surrounds
loc9a4d0f770ec9,MOUNT STANLEY,ALIAS LOCALITY,4824,QLD,315021406,Mount Isa Surrounds
loc9a4d0f770ec9,ROSE GREEN,ALIAS LOCALITY,4824,QLD,315021406,Mount Isa Surrounds
loc9a4d0f770ec9,THE NOBBIES,ALIAS LOCALITY,4824,QLD,315021406,Mount Isa Surrounds
loc9a4d0f770ec9,WHITE HILLS,ALIAS LOCALITY,4824,QLD,315021406,Mount Isa Surrounds
loc9a4d0f770ec9,YAMBUNGAN,ALIAS LOCALITY,4824,QLD,315021406,Mount Isa Surrounds
loc9a514311121a,CAMOOWEAL,GAZETTED LOCALITY,4828,QLD,315021406,Mount Isa Surrounds
loc9a514311121a,BARKLY TABLELAND,ALIAS LOCALITY,4828,QLD,315021406,Mount Isa Surrounds
loc9a514311121a,NOWRANIE,ALIAS LOCALITY,4828,QLD,315021406,Mount Isa Surrounds
loc9a514311121a,SPLIT ROCK,ALIAS LOCALITY,4828,QLD,315021406,Mount Isa Surrounds
loc9a514311121a,THORNTONIA,ALIAS LOCALITY,4828,QLD,315021406,Mount Isa Surrounds
loc9a56741e2d5b,JOHNSTOWN,GAZETTED LOCALITY,4615,QLD,319021509,Nanango
loc9a6554cfaabb,ATHERTON,GAZETTED LOCALITY,4883,QLD,306051166,Atherton
loc9a6554cfaabb,WIRPOO,ALIAS LOCALITY,4883,QLD,306051166,Atherton
loc9a76e45340a4,MOORINA,GAZETTED LOCALITY,4506,QLD,313041376,Upper Caboolture
loc9ab4a975821a,BOHLE PLAINS,GAZETTED LOCALITY,4817,QLD,318021470,Bohle Plains
loc9ace3cff66e4,LOCH LOMOND,GAZETTED LOCALITY,4370,QLD,307031185,Southern Downs - East
loc9afa3aba5941,CHEWKO,GAZETTED LOCALITY,4880,QLD,315011400,Tablelands
loc9afa3aba5941,ATHERTON TABLELAND,ALIAS LOCALITY,4880,QLD,315011400,Tablelands
loc9afa3aba5941,MOUNT ABBOT,ALIAS LOCALITY,4880,QLD,315011400,Tablelands
loc9afbb8ea8b0e,NORTH TOOWOOMBA,GAZETTED LOCALITY,4350,QLD,317011454,North Toowoomba - Harlaxton
loc9afbb8ea8b0e,N TOOWOOMBA,ALIAS LOCALITY,4350,QLD,317011454,North Toowoomba - Harlaxton
loc9afbb8ea8b0e,TOOWOOMBA NORTH,ALIAS LOCALITY,4350,QLD,317011454,North Toowoomba - Harlaxton
loc9afcf42dc23e,DOOLBI,GAZETTED LOCALITY,4660,QLD,319011499,Bundaberg Surrounds - South
loc9b07ead91020,DUNMORA,GAZETTED LOCALITY,4650,QLD,319051525,Maryborough Surrounds - South
loc9b0aaccb08a2,OAKY CREEK,GAZETTED LOCALITY,4285,QLD,311011305,Beaudesert
loc9b1d71ee105d,LAKE EACHAM,GAZETTED LOCALITY,4884,QLD,306051169,Malanda - Yungaburra
loc9b1d71ee105d,EACHUM,ALIAS LOCALITY,4884,QLD,306051169,Malanda - Yungaburra
loc9b1d71ee105d,JOHNSTONE NORTH,ALIAS LOCALITY,4884,QLD,306051169,Malanda - Yungaburra
loc9b1d71ee105d,N JOHNSTONE,ALIAS LOCALITY,4884,QLD,306051169,Malanda - Yungaburra
loc9b1d71ee105d,NORTH JOHNSTONE,ALIAS LOCALITY,4884,QLD,306051169,Malanda - Yungaburra
loc9b1d71ee105d,PEERAMON,ALIAS LOCALITY,4884,QLD,306051169,Malanda - Yungaburra
loc9b2c36221ba8,PORT DOUGLAS,GAZETTED LOCALITY,4877,QLD,306041165,Port Douglas
loc9b2c36221ba8,FOUR MILE BEACH,ALIAS LOCALITY,4877,QLD,306041165,Port Douglas
loc9b2c36221ba8,PT DOUGLAS,ALIAS LOCALITY,4877,QLD,306041165,Port Douglas
loc9b42900f6923,TUNGAMULL,GAZETTED LOCALITY,4702,QLD,308031218,Rockhampton Surrounds - East
loc9b509e47a350,DROMEDARY,GAZETTED LOCALITY,4718,QLD,308011190,Central Highlands - East
loc9b988054eddc,ESMERALDA,GAZETTED LOCALITY,4871,QLD,315011397,Croydon - Etheridge
loc9b988054eddc,KELLYS CAMP,ALIAS LOCALITY,4871,QLD,315011397,Croydon - Etheridge
loc9bb5e7694e4a,SEISIA,GAZETTED LOCALITY,4876,QLD,315011399,Northern Peninsula
loc9bb5e7694e4a,RED ISLAND,ALIAS LOCALITY,4876,QLD,315011399,Northern Peninsula
loc9bb5e7694e4a,TULUAA ISLET,ALIAS LOCALITY,4876,QLD,315011399,Northern Peninsula
loc9bd19d6fb553,WOOLOOWIN,GAZETTED LOCALITY,4030,QLD,305031131,Wooloowin - Lutwyche
loc9be7fbd74eeb,OBUM OBUM,GAZETTED LOCALITY,4309,QLD,310021277,Boonah
loc9befb7ea2109,ELAMAN CREEK,GAZETTED LOCALITY,4552,QLD,316061440,Caloundra Hinterland
loc9c18a1377aa6,GLADSTONE HARBOUR,GAZETTED LOCALITY,4680,QLD,308051535,Gladstone Hinterland
loc9c18a1377aa6,BUSHY ISLAND,ALIAS LOCALITY,4680,QLD,308051535,Gladstone Hinterland
loc9c18a1377aa6,CAMP ISLAND,ALIAS LOCALITY,4680,QLD,308051535,Gladstone Hinterland
loc9c18a1377aa6,CHINAMAN ISLAND,ALIAS LOCALITY,4680,QLD,308051535,Gladstone Hinterland
loc9c18a1377aa6,COMPIGNE ISLAND,ALIAS LOCALITY,4680,QLD,308051535,Gladstone Hinterland
loc9c18a1377aa6,DIAMANTINA ISLAND,ALIAS LOCALITY,4680,QLD,308051535,Gladstone Hinterland
loc9c18a1377aa6,FACING IS,ALIAS LOCALITY,4680,QLD,308051535,Gladstone Hinterland
loc9c18a1377aa6,FACING ISLAND,ALIAS LOCALITY,4680,QLD,308051535,Gladstone Hinterland
loc9c18a1377aa6,FARMERS POINT,ALIAS LOCALITY,4680,QLD,308051535,Gladstone Hinterland
loc9c18a1377aa6,FARMERS PT,ALIAS LOCALITY,4680,QLD,308051535,Gladstone Hinterland
loc9c18a1377aa6,GATCOMBE,ALIAS LOCALITY,4680,QLD,308051535,Gladstone Hinterland
loc9c18a1377aa6,GLADSTONE HARBOUR IS,ALIAS LOCALITY,4680,QLD,308051535,Gladstone Hinterland
loc9c18a1377aa6,GLADSTONE HARBOUR ISLANDS,ALIAS LOCALITY,4680,QLD,308051535,Gladstone Hinterland
loc9c18a1377aa6,NORTHCLIFFE,ALIAS LOCALITY,4680,QLD,308051535,Gladstone Hinterland
loc9c18a1377aa6,PICNIC ISLAND,ALIAS LOCALITY,4680,QLD,308051535,Gladstone Hinterland
loc9c18a1377aa6,QUOIN ISLAND,ALIAS LOCALITY,4680,QLD,308051535,Gladstone Hinterland
loc9c18a1377aa6,RAT ISLAND,ALIAS LOCALITY,4680,QLD,308051535,Gladstone Hinterland
loc9c18a1377aa6,SHE OAK ISLAND,ALIAS LOCALITY,4680,QLD,308051535,Gladstone Hinterland
loc9c18a1377aa6,TIDE ISLAND,ALIAS LOCALITY,4680,QLD,308051535,Gladstone Hinterland
loc9c18a1377aa6,TURTLE ISLAND,ALIAS LOCALITY,4680,QLD,308051535,Gladstone Hinterland
loc9c18a1377aa6,WITT ISLAND,ALIAS LOCALITY,4680,QLD,308051535,Gladstone Hinterland
loc9c1dcc9b6366,CONDAMINE,GAZETTED LOCALITY,4416,QLD,307011175,Miles - Wandoan
loc9c1dcc9b6366,SUNNYSIDE,ALIAS LOCALITY,4416,QLD,307011175,Miles - Wandoan
loc9c25196488f5,NUDGEE BEACH,GAZETTED LOCALITY,4014,QLD,302031039,Nudgee - Banyo
loc9c30867ebd5e,FRENCHVILLE,GAZETTED LOCALITY,4701,QLD,308031208,Frenchville - Mount Archer
loc9c30867ebd5e,GLENMORE PARK,ALIAS LOCALITY,4701,QLD,308031208,Frenchville - Mount Archer
loc9c30867ebd5e,NORTH ROCKHAMPTON,ALIAS LOCALITY,4701,QLD,308031208,Frenchville - Mount Archer
loc9c42e7f0b374,OWANYILLA,GAZETTED LOCALITY,4650,QLD,319051525,Maryborough Surrounds - South
loc9c42e7f0b374,GLENDORF,ALIAS LOCALITY,4650,QLD,319051525,Maryborough Surrounds - South
loc9c4d163fda5d,BAUPLE FOREST,GAZETTED LOCALITY,4650,QLD,319051525,Maryborough Surrounds - South
loc9c56defbadd7,YEPPOON,GAZETTED LOCALITY,4703,QLD,308031223,Yeppoon
loc9c5d30bb0066,FOXDALE,GAZETTED LOCALITY,4800,QLD,312031361,Proserpine
loc9c5d30bb0066,KOOLACHU,ALIAS LOCALITY,4800,QLD,312031361,Proserpine
loc9c5f0d378972,HOLMVIEW,GAZETTED LOCALITY,4207,QLD,311021308,Edens Landing - Holmview
loc9c746519f7d1,CHERRY GULLY,GAZETTED LOCALITY,4370,QLD,307031185,Southern Downs - East
loc9c83532e3119,DINGO POCKET,GAZETTED LOCALITY,4854,QLD,306031161,Tully
loc9c89540f4bad,FISHERMANS POCKET,GAZETTED LOCALITY,4570,QLD,319031514,Gympie Surrounds
loc9ccb9f65ec1f,MOUNT OSSA,GAZETTED LOCALITY,4741,QLD,312021353,Seaforth - Calen
loc9ccb9f65ec1f,CLANSIDE,ALIAS LOCALITY,4741,QLD,312021353,Seaforth - Calen
loc9ccb9f65ec1f,MT OSSA,ALIAS LOCALITY,4741,QLD,312021353,Seaforth - Calen
loc9d0d3d7c1724,TOONDAHRA,GAZETTED LOCALITY,4625,QLD,319021503,Gayndah - Mundubbera
loc9d0d3d7c1724,BENVENUE,ALIAS LOCALITY,4625,QLD,319021503,Gayndah - Mundubbera
loc9d0d3d7c1724,MUNDUBBERA,ALIAS LOCALITY,4625,QLD,319021503,Gayndah - Mundubbera
loc9d0d3d7c1724,PIPE CLAY HILL,ALIAS LOCALITY,4625,QLD,319021503,Gayndah - Mundubbera
loc9d369aa14eb0,FORTY MILE,GAZETTED LOCALITY,4872,QLD,315011400,Tablelands
loc9d369aa14eb0,LYND,ALIAS LOCALITY,4872,QLD,315011400,Tablelands
loc9d369aa14eb0,ST RONANS,ALIAS LOCALITY,4872,QLD,315011400,Tablelands
loc9d735adbb767,TROTTER CREEK,GAZETTED LOCALITY,4714,QLD,308031212,Mount Morgan
loc9d8b3d5f33f2,BROUGHTON,GAZETTED LOCALITY,4820,QLD,318011463,Dalrymple
loc9d8b3d5f33f2,SELLHEIM,ALIAS LOCALITY,4820,QLD,318011463,Dalrymple
loc9dc80f1a880e,CLEAR MOUNTAIN,GAZETTED LOCALITY,4500,QLD,314011387,Samford Valley
loc9dd15ea51877,CARSTAIRS,GAZETTED LOCALITY,4806,QLD,318011461,Burdekin
loc9de226993b19,SIPPY DOWNS,GAZETTED LOCALITY,4556,QLD,316011416,Sippy Downs
loc9de9099bd020,PEAK CROSSING,GAZETTED LOCALITY,4306,QLD,310021277,Boonah
loc9e01b5de8a9b,CHEVALLUM,GAZETTED LOCALITY,4555,QLD,316061444,Palmwoods
loc9e0bb59f8df8,ELLIS BEACH,GAZETTED LOCALITY,4879,QLD,306011139,Clifton Beach - Kewarra Beach
loc9e0bb59f8df8,DOUBLE ISLAND,ALIAS LOCALITY,4879,QLD,306011139,Clifton Beach - Kewarra Beach
loc9e0c54ab8c7f,BAKING BOARD,GAZETTED LOCALITY,4413,QLD,307011172,Chinchilla
loc9e1a552596d0,BUNDABERG WEST,GAZETTED LOCALITY,4670,QLD,319011495,Bundaberg
loc9e1a552596d0,WEST BUNDABERG,ALIAS LOCALITY,4670,QLD,319011495,Bundaberg
loc9e371788c776,SURAT,GAZETTED LOCALITY,4417,QLD,307011177,Roma Surrounds
loc9e5f7c239759,SOUTH TALWOOD,GAZETTED LOCALITY,4496,QLD,307011174,Inglewood - Waggamba
loc9e5f7c239759,BOONANGAR CROSSING,ALIAS LOCALITY,4496,QLD,307011174,Inglewood - Waggamba
loc9e5f7c239759,GRADULE,ALIAS LOCALITY,4496,QLD,307011174,Inglewood - Waggamba
loc9e5f7c239759,KULALI,ALIAS LOCALITY,4496,QLD,307011174,Inglewood - Waggamba
loc9e5f7c239759,MERRIOT,ALIAS LOCALITY,4496,QLD,307011174,Inglewood - Waggamba
loc9e5f7c239759,S TALWOOD,ALIAS LOCALITY,4496,QLD,307011174,Inglewood - Waggamba
loc9e5f7c239759,TALWOOD SOUTH,ALIAS LOCALITY,4496,QLD,307011174,Inglewood - Waggamba
loc9e5f7c239759,WILLARIE,ALIAS LOCALITY,4496,QLD,307011174,Inglewood - Waggamba
loc9e5f7c239759,WONDULLA,ALIAS LOCALITY,4496,QLD,307011174,Inglewood - Waggamba
loc9e7fe1e00eac,AUSTINVILLE,GAZETTED LOCALITY,4213,QLD,309041241,Guanaba - Springbrook
loc9e87b461df23,LOWOOD,GAZETTED LOCALITY,4311,QLD,310021281,Lowood
loc9e93c804e5ab,KOAH,GAZETTED LOCALITY,4881,QLD,306051168,Kuranda
loc9e93c804e5ab,REIDS POCKET,ALIAS LOCALITY,4881,QLD,306051168,Kuranda
loc9e99edfa3a65,PINKENBA,GAZETTED LOCALITY,4008,QLD,302031037,Eagle Farm - Pinkenba
loc9e99edfa3a65,MEEANDAH,ALIAS LOCALITY,4008,QLD,302031037,Eagle Farm - Pinkenba
loc9e9fbf70b23d,COEN,GAZETTED LOCALITY,4892,QLD,315011396,Cape York
loc9e9fbf70b23d,BURKITT ISLAND,ALIAS LOCALITY,4892,QLD,315011396,Cape York
loc9e9fbf70b23d,CLAREMONT ISLES,ALIAS LOCALITY,4892,QLD,315011396,Cape York
loc9e9fbf70b23d,FIFE ISLAND,ALIAS LOCALITY,4892,QLD,315011396,Cape York
loc9e9fbf70b23d,HANNAH ISLAND,ALIAS LOCALITY,4892,QLD,315011396,Cape York
loc9e9fbf70b23d,HAY ISLAND,ALIAS LOCALITY,4892,QLD,315011396,Cape York
loc9e9fbf70b23d,MOOJEEBA,ALIAS LOCALITY,4892,QLD,315011396,Cape York
loc9e9fbf70b23d,PELICAN ISLAND,ALIAS LOCALITY,4892,QLD,315011396,Cape York
loc9e9fbf70b23d,PORT STEWART,ALIAS LOCALITY,4892,QLD,315011396,Cape York
loc9e9fbf70b23d,ROKEBY,ALIAS LOCALITY,4892,QLD,315011396,Cape York
loc9e9fbf70b23d,SILVER PLAINS,ALIAS LOCALITY,4892,QLD,315011396,Cape York
loc9e9fbf70b23d,STAINER ISLET,ALIAS LOCALITY,4892,QLD,315011396,Cape York
loc9e9fbf70b23d,WILKIE ISLAND,ALIAS LOCALITY,4892,QLD,315011396,Cape York
loc9ebd8279f3f5,KILCOY,GAZETTED LOCALITY,4515,QLD,313031370,Kilcoy
loc9edfa0f98319,KINBOMBI,GAZETTED LOCALITY,4601,QLD,319031515,Kilkivan
loc9f0f1507fdb7,BAUPLE,GAZETTED LOCALITY,4650,QLD,319051525,Maryborough Surrounds - South
loc9f1131f0916a,MENA CREEK,GAZETTED LOCALITY,4871,QLD,306031160,Johnstone
loc9f3c13171829,TARAWERA,GAZETTED LOCALITY,4494,QLD,307011174,Inglewood - Waggamba
loc9f5bd0f7298b,VICTORIA POINT,GAZETTED LOCALITY,4165,QLD,301021013,Victoria Point
loc9f5bd0f7298b,VICTORIA POINT WEST,ALIAS LOCALITY,4165,QLD,301021013,Victoria Point
loc9f5bd0f7298b,VICTORIA PT,ALIAS LOCALITY,4165,QLD,301021013,Victoria Point
loc9f5bd0f7298b,WEST VICTORIA POINT,ALIAS LOCALITY,4165,QLD,301021013,Victoria Point
loc9f6cb14de50c,PALM GROVE,GAZETTED LOCALITY,4800,QLD,312031361,Proserpine
loc9f8f5ebbfbb3,GORDONBROOK,GAZETTED LOCALITY,4610,QLD,319021507,Kingaroy Surrounds - South
loc9f8f5ebbfbb3,GORDONBROOK (LGA KINGAROY),ALIAS LOCALITY,4610,QLD,319021507,Kingaroy Surrounds - South
loc9fa84ede0382,CHELTENHAM,GAZETTED LOCALITY,4627,QLD,319021508,Monto - Eidsvold
loc9fa84ede0382,ROCKY SPRINGS,ALIAS LOCALITY,4627,QLD,319021508,Monto - Eidsvold
loc9fb544be37f7,WOOROONA,GAZETTED LOCALITY,4702,QLD,308011190,Central Highlands - East
loc9fb848dc7ad2,CRACOW,GAZETTED LOCALITY,4719,QLD,308041528,Banana
loc9fb848dc7ad2,CRACOW (LGA BANANA),ALIAS LOCALITY,4719,QLD,308041528,Banana
loc9fbdc69aa73b,IVERAGH,GAZETTED LOCALITY,4680,QLD,308051535,Gladstone Hinterland
loc9fbdc69aa73b,PIG ISLAND,ALIAS LOCALITY,4680,QLD,308051535,Gladstone Hinterland
loc9fbdc69aa73b,RODDS BAY,ALIAS LOCALITY,4680,QLD,308051535,Gladstone Hinterland
loc9ffd17f5d18f,KURIDALA,GAZETTED LOCALITY,4824,QLD,315021406,Mount Isa Surrounds
loc9ffd17f5d18f,DEVONCOURT,ALIAS LOCALITY,4824,QLD,315021406,Mount Isa Surrounds
loc9ffd17f5d18f,DUCHESS,ALIAS LOCALITY,4824,QLD,315021406,Mount Isa Surrounds
loc9ffd17f5d18f,EMERALD CREEK,ALIAS LOCALITY,4824,QLD,315021406,Mount Isa Surrounds
loc9ffd17f5d18f,MALBON,ALIAS LOCALITY,4824,QLD,315021406,Mount Isa Surrounds
loca004349efc52,NUTGROVE,GAZETTED LOCALITY,4352,QLD,307021179,Crows Nest - Rosalie
loca014afde6886,RACECOURSE,GAZETTED LOCALITY,4740,QLD,312021350,Ooralea - Bakers Creek
loca014afde6886,MACKAY WEST,ALIAS LOCALITY,4740,QLD,312021350,Ooralea - Bakers Creek
loca019fd53bb99,ANDURAMBA,GAZETTED LOCALITY,4355,QLD,307021179,Crows Nest - Rosalie
loca019fd53bb99,MILFORD ROCKS,ALIAS LOCALITY,4355,QLD,307021179,Crows Nest - Rosalie
loca019fd53bb99,NUKINENDA,ALIAS LOCALITY,4355,QLD,307021179,Crows Nest - Rosalie
loca0209f8cf044,BRAEMORE,GAZETTED LOCALITY,4313,QLD,310021278,Esk
loca028f441b43c,SEVENTY MILE,GAZETTED LOCALITY,4820,QLD,318011463,Dalrymple
loca028f441b43c,BRITTANIA,ALIAS LOCALITY,4820,QLD,318011463,Dalrymple
loca028f441b43c,CAMERON,ALIAS LOCALITY,4820,QLD,318011463,Dalrymple
loca028f441b43c,COLLINSVILLE,ALIAS LOCALITY,4820,QLD,318011463,Dalrymple
loca028f441b43c,CRANBOURNE,ALIAS LOCALITY,4820,QLD,318011463,Dalrymple
loca028f441b43c,DOONGARRA,ALIAS LOCALITY,4820,QLD,318011463,Dalrymple
loca028f441b43c,DREGHORN,ALIAS LOCALITY,4820,QLD,318011463,Dalrymple
loca028f441b43c,HARVEST HOME,ALIAS LOCALITY,4820,QLD,318011463,Dalrymple
loca028f441b43c,MACROSSAN,ALIAS LOCALITY,4820,QLD,318011463,Dalrymple
loca028f441b43c,MOUNT ALMA,ALIAS LOCALITY,4820,QLD,318011463,Dalrymple
loca028f441b43c,MOUNT COOPER,ALIAS LOCALITY,4820,QLD,318011463,Dalrymple
loca028f441b43c,RISHTON SCRUB,ALIAS LOCALITY,4820,QLD,318011463,Dalrymple
loca028f441b43c,SLOGAN DOWNS,ALIAS LOCALITY,4820,QLD,318011463,Dalrymple
loca028f441b43c,ST PAULS SCRUB,ALIAS LOCALITY,4820,QLD,318011463,Dalrymple
loca028f441b43c,WARRAWEE,ALIAS LOCALITY,4820,QLD,318011463,Dalrymple
loca0311c114248,NOCCUNDRA,GAZETTED LOCALITY,4492,QLD,315031411,Far South West
loca0311c114248,BRANSBY,ALIAS LOCALITY,4492,QLD,315031411,Far South West
loca0311c114248,NOCKATUNGA,ALIAS LOCALITY,4492,QLD,315031411,Far South West
loca03b8a282971,YARWUN,GAZETTED LOCALITY,4694,QLD,308051535,Gladstone Hinterland
loca03b8a282971,KIN KORA,ALIAS LOCALITY,4694,QLD,308051535,Gladstone Hinterland
loca03b8a282971,MOUNT LARCOM,ALIAS LOCALITY,4694,QLD,308051535,Gladstone Hinterland
loca03b8a282971,TARGINIE,ALIAS LOCALITY,4694,QLD,308051535,Gladstone Hinterland
loca03b8a282971,THE NARROWS,ALIAS LOCALITY,4694,QLD,308051535,Gladstone Hinterland
loca04df261f8bf,ELLINJAA,GAZETTED LOCALITY,4886,QLD,306051169,Malanda - Yungaburra
loca054c4f96b2f,GOONDI BEND,GAZETTED LOCALITY,4860,QLD,306031159,Innisfail
loca05730463c02,BIGGENDEN,GAZETTED LOCALITY,4621,QLD,319021503,Gayndah - Mundubbera
loca0ac51fc3784,SPRINGFIELD,GAZETTED LOCALITY,4300,QLD,310041303,Springfield
loca0ac51fc3784,JUNDAH,ALIAS LOCALITY,4300,QLD,310041303,Springfield
loca0bdb4f82de6,BARRINE,GAZETTED LOCALITY,4872,QLD,306051169,Malanda - Yungaburra
loca0bdb4f82de6,YUNGABURRA,ALIAS LOCALITY,4872,QLD,306051169,Malanda - Yungaburra
loca0d221fdd08e,KOWGURAN,GAZETTED LOCALITY,4415,QLD,307011175,Miles - Wandoan
loca0d221fdd08e,DULACCA,ALIAS LOCALITY,4415,QLD,307011175,Miles - Wandoan
loca0d221fdd08e,WARRAMOO,ALIAS LOCALITY,4415,QLD,307011175,Miles - Wandoan
loca1564877b706,SUNSHINE ACRES,GAZETTED LOCALITY,4655,QLD,319041516,Booral - River Heads
loca1718ad86cd5,YERRA,GAZETTED LOCALITY,4650,QLD,319051525,Maryborough Surrounds - South
loca1768ff7d6b0,WAHOON,GAZETTED LOCALITY,4625,QLD,319021503,Gayndah - Mundubbera
loca1768ff7d6b0,SCRUBBY CREEK,ALIAS LOCALITY,4625,QLD,319021503,Gayndah - Mundubbera
loca181b0913d4b,MOUNT CHALMERS,GAZETTED LOCALITY,4702,QLD,308031218,Rockhampton Surrounds - East
loca181b0913d4b,MT CHALMERS,ALIAS LOCALITY,4702,QLD,308031218,Rockhampton Surrounds - East
loca182fb3ce789,JOBS GATE,GAZETTED LOCALITY,4490,QLD,315031411,Far South West
loca182fb3ce789,TEGO,ALIAS LOCALITY,4490,QLD,315031411,Far South West
loca196279c6a51,GARNERS BEACH,GAZETTED LOCALITY,4852,QLD,306031160,Johnstone
loca19723c3b732,JANDOWAE,GAZETTED LOCALITY,4410,QLD,307021183,Wambo
loca19723c3b732,CONISTON,ALIAS LOCALITY,4410,QLD,307021183,Wambo
loca19723c3b732,JINGHI VALLEY,ALIAS LOCALITY,4410,QLD,307021183,Wambo
loca1ab7bfa7476,MULGILDIE,GAZETTED LOCALITY,4630,QLD,319021508,Monto - Eidsvold
loca1ab92940a75,YAAMBA,GAZETTED LOCALITY,4704,QLD,308031219,Rockhampton Surrounds - North
loca1ab92940a75,YAAMBA (LGA LIVINGSTONE),ALIAS LOCALITY,4704,QLD,308031219,Rockhampton Surrounds - North
loca1c51e7c8646,SEAFORTH,GAZETTED LOCALITY,4741,QLD,312021353,Seaforth - Calen
loca1c51e7c8646,THE LEAP,ALIAS LOCALITY,4741,QLD,312021353,Seaforth - Calen
loca1daa13892d0,DRILLHAM,GAZETTED LOCALITY,4424,QLD,307011175,Miles - Wandoan
loca1daa13892d0,ULIMAROA,ALIAS LOCALITY,4424,QLD,307011175,Miles - Wandoan
loca2163d7ed05d,PEREGIAN BEACH,GAZETTED LOCALITY,4573,QLD,316051543,Peregian Beach - Marcus Beach
loca2163d7ed05d,CASTAWAYS BEACH,ALIAS LOCALITY,4573,QLD,316051543,Peregian Beach - Marcus Beach
loca2163d7ed05d,SUNSHINE COAST,ALIAS LOCALITY,4573,QLD,316051543,Peregian Beach - Marcus Beach
loca2163d7ed05d,WEYBA DOWNS,ALIAS LOCALITY,4573,QLD,316051543,Peregian Beach - Marcus Beach
loca223659c2c78,OONOONBA,GAZETTED LOCALITY,4811,QLD,318021487,Oonoonba
loca227c3dbcb18,SUNNYBANK,GAZETTED LOCALITY,4109,QLD,303061079,Sunnybank
loca227c3dbcb18,ALTANDI,ALIAS LOCALITY,4109,QLD,303061079,Sunnybank
loca23b4ff6c958,PARKSIDE,GAZETTED LOCALITY,4825,QLD,315021405,Mount Isa
loca24be1b5b557,WONDALLI,GAZETTED LOCALITY,4390,QLD,307011174,Inglewood - Waggamba
loca253a3afdeee,SOUTH INNISFAIL,GAZETTED LOCALITY,4860,QLD,306031159,Innisfail
loca253a3afdeee,INNISFAIL SOUTH,ALIAS LOCALITY,4860,QLD,306031159,Innisfail
loca253a3afdeee,S INNISFAIL,ALIAS LOCALITY,4860,QLD,306031159,Innisfail
loca25eaf33903a,DOLPHIN HEADS,GAZETTED LOCALITY,4740,QLD,312021344,Eimeo - Rural View
loca27873d7d24d,GLENMORAL,GAZETTED LOCALITY,4719,QLD,308041528,Banana
